Text;ADJ;ADVB;INTJ;NOUN;PREP;VERB
выходя из передней;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.0
закидывая руки за спину;0.0;0.0;0.0;0.5;0.25;0.0
уходя, с улыбкой;0.0;0.0;0.0;0.25;0.25;0.0
помолчав немного;0.0;0.5;0.0;0.0;0.0;0.0
митька уходит. вилицкий начинает ходить по комнате;0.0;0.0;0.0;0.375;0.125;0.375
останавливается;0.0;0.0;0.0;0.0;0.0;1.0
пожимает плечами;0.0;0.0;0.0;0.5;0.0;0.5
опять садится;0.0;0.5;0.0;0.0;0.0;0.5
небольшое молчание;0.5;0.0;0.0;0.5;0.0;0.0
с жаром;0.0;0.0;0.0;0.5;0.5;0.0
опять небольшое молчание;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0
берет книгу;0.0;0.0;0.0;0.5;0.0;0.5
бросает книгу;0.0;0.0;0.0;0.5;0.0;0.5
входит митька;0.0;0.0;0.0;0.5;0.0;0.5
подавая ему записку;0.0;0.0;0.0;0.3333333333333333;0.0;0.0
взглянув на надпись;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0
митька выходит. вилицкий быстро распечатывает письмо;0.0;0.14285714285714285;0.0;0.42857142857142855;0.0;0.2857142857142857
читает про себя — и, кончив, опускает руки на колена;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666
встает и читает вслух;0.0;0.25;0.0;0.0;0.0;0.5
с некоторым смущением;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0
взглядывает опять на письмо и важно качает головой;0.125;0.125;0.0;0.25;0.125;0.25
помолчав;0.0;0.0;0.0;0.0;0.0;0.0
ходит по комнате;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
останавливается;0.0;0.0;0.0;0.0;0.0;1.0
в передней раздается стук. он прислушивается и прячет письмо в карман. митька входит;0.06666666666666667;0.0;0.06666666666666667;0.2;0.13333333333333333;0.26666666666666666
помолчав немного;0.0;0.5;0.0;0.0;0.0;0.0
митька выходит. входят фонк и созомэнос. вилицкий идет им навстречу;0.0;0.08333333333333333;0.0;0.4166666666666667;0.0;0.25
пожимая ему руку;0.0;0.0;0.0;0.3333333333333333;0.0;0.0
вилицкий и созомэнос кланяются друг другу;0.0;0.0;0.0;0.6666666666666666;0.0;0.16666666666666666
с уважением;0.0;0.0;0.0;0.5;0.5;0.0
созомэносу;0.0;0.0;0.0;1.0;0.0;0.0
"отрывисто; он вообще отрывисто говорит";0.0;0.5;0.0;0.0;0.0;0.16666666666666666
взглядывая на созомзноса;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0
"смеется; созомэнос отвечает ему внутренним и хриплым смехом";0.2222222222222222;0.0;0.0;0.2222222222222222;0.0;0.2222222222222222
он подает им чубуки и табак. фонк отказывается. созомэнос садится, медленно набивает трубку и медленно озирается кругом;0.0;0.15;0.0;0.3;0.0;0.25
вилицкому, пока созомэнос набивает трубку;0.0;0.16666666666666666;0.0;0.5;0.0;0.16666666666666666
подавая ему спички со стола;0.0;0.0;0.0;0.4;0.2;0.0
закуривает трубку;0.0;0.0;0.0;0.5;0.0;0.5
вилицкому;0.0;0.0;0.0;1.0;0.0;0.0
вилицкий с участием глядит на созомэноса;0.0;0.0;0.0;0.5;0.3333333333333333;0.16666666666666666
скромно улыбаясь;0.0;0.5;0.0;0.0;0.0;0.0
садится;0.0;0.0;0.0;0.0;0.0;1.0
вилицкий садится тоже;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.3333333333333333
вынув трубку изо рта и уткнувшись прямо лицом;0.0;0.125;0.0;0.375;0.125;0.0
не переменяя положения;0.0;0.0;0.0;0.3333333333333333;0.0;0.0
фонку;0.0;0.0;0.0;1.0;0.0;0.0
все в том же положении и понизив голос;0.25;0.0;0.0;0.25;0.125;0.0
он опять вкладывает трубку в рот;0.0;0.16666666666666666;0.0;0.3333333333333333;0.16666666666666666;0.16666666666666666
вставая и отводя немного вилицкого в сторону;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285;0.14285714285714285;0.0
с важностью;0.0;0.0;0.0;0.5;0.5;0.0
фонк выговаривает «je le protege»;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285
помолчав;0.0;0.0;0.0;0.0;0.0;0.0
оглянувшись;0.0;0.0;0.0;0.0;0.0;0.0
понизив голос;0.0;0.0;0.0;0.5;0.0;0.0
указывает на созомэноса, который погружен в тупое онемение и лишь изредка выпускает дым изо рта;0.125;0.0625;0.0;0.25;0.1875;0.125
берет вилицкого под руку и начинает с ним ходить по комнате;0.09090909090909091;0.0;0.0;0.18181818181818182;0.2727272727272727;0.2727272727272727
нерешительно;0.0;1.0;0.0;0.0;0.0;0.0
вполголоса;0.0;1.0;0.0;0.0;0.0;0.0
останавливаясь и оглядываясь на созомэноса;0.0;0.0;0.0;0.2;0.2;0.0
подходит к созомэносу, который заснул, свесив голову на грудь, и в продолжение всего следующего разговора только изредка вздрагивает и, как говорится, «удит рыбу»;0.06666666666666667;0.06666666666666667;0.0;0.2;0.1;0.16666666666666666
про себя;0.0;0.0;0.0;0.0;0.5;0.0
громко;0.0;1.0;0.0;0.0;0.0;0.0
нагинаясь к нему;0.0;0.0;0.0;0.0;0.3333333333333333;0.0
оба возвращаются на авансцену;0.0;0.0;0.0;0.25;0.25;0.25
вилицкий кивает головой;0.0;0.0;0.0;0.6666666666666666;0.0;0.3333333333333333
останавливается;0.0;0.0;0.0;0.0;0.0;1.0
помолчав немного;0.0;0.5;0.0;0.0;0.0;0.0
вилицкий молчит;0.0;0.0;0.0;0.5;0.0;0.5
берет вилицкого за руку;0.25;0.0;0.0;0.25;0.25;0.25
вилицкий взглядывает на фонка;0.0;0.0;0.0;0.5;0.25;0.25
вилицкий опускает глаза;0.0;0.0;0.0;0.6666666666666666;0.0;0.3333333333333333
вилицкий быстро оглядывается на созомэноса;0.0;0.2;0.0;0.4;0.2;0.2
с важностью;0.0;0.0;0.0;0.5;0.5;0.0
взглядывая на фонка;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0
строго;0.0;1.0;0.0;0.0;0.0;0.0
вилицкий жмет ему руку;0.0;0.0;0.0;0.5;0.0;0.25
с жаром;0.0;0.0;0.0;0.5;0.5;0.0
фонк молча глядит на него;0.0;0.2;0.0;0.2;0.2;0.2
митька входит из передней;0.25;0.0;0.0;0.25;0.25;0.25
митька посмеивается;0.0;0.0;0.0;0.5;0.0;0.5
опять ухмыляясь;0.0;0.5;0.0;0.0;0.0;0.0
с волнением взглядывает на фонка и опять обращается к митьке;0.0;0.1;0.0;0.3;0.3;0.2
митька ухмыляется;0.0;0.0;0.0;0.5;0.0;0.5
понизив голос;0.0;0.0;0.0;0.5;0.0;0.0
указывая на созомэноса;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0
будит его;0.0;0.0;0.0;0.0;0.0;0.5
созомэнос мычит;0.0;0.0;0.0;0.5;0.0;0.5
созомэнос открывает глаза;0.0;0.0;0.0;0.6666666666666666;0.0;0.3333333333333333
созомэнос медленно поднимается;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.3333333333333333
который все время стоял неподвижно, вдруг, торопливым голосом;0.4;0.2;0.0;0.2;0.0;0.0
громко;0.0;1.0;0.0;0.0;0.0;0.0
созомэносу;0.0;0.0;0.0;1.0;0.0;0.0
хрипло и выпуча глаза;0.0;0.25;0.0;0.25;0.0;0.0
так. же хрипло;0.0;0.25;0.0;0.0;0.0;0.0
оба направляются к двери направо;0.0;0.2;0.0;0.2;0.2;0.2
на ходу, фонку;0.0;0.0;0.0;0.5;0.25;0.0
с улыбкой;0.0;0.0;0.0;0.5;0.5;0.0
оба входят в спальню;0.0;0.0;0.0;0.25;0.25;0.25
который все стоял, заложи руки за спину и посмеиваясь;0.3;0.0;0.0;0.2;0.1;0.1
митька выходит. вилицкий запирает дверь направо и возвращается на авансцену. входит маша, в шляпке под вуалем, и останавливается, не дойдя до середины комнаты. вилицкий приближается к ней;0.0;0.030303030303030304;0.0;0.30303030303030304;0.15151515151515152;0.18181818181818182
вдруг вскрикивает;0.0;0.5;0.0;0.0;0.0;0.5
маша подходит нетвердыми шагами к дивану, садится и поднимает вуаль. она очень бледна;0.13333333333333333;0.06666666666666667;0.0;0.26666666666666666;0.06666666666666667;0.2
в течение всей следующей сцены вилицкий часто взглядывает на дверь спальни и говорит вполголоса;0.14285714285714285;0.14285714285714285;0.0;0.35714285714285715;0.14285714285714285;0.14285714285714285
слабо;0.0;1.0;0.0;0.0;0.0;0.0
с смущением;0.0;0.0;0.0;0.5;0.5;0.0
взглянув на него;0.0;0.0;0.0;0.0;0.3333333333333333;0.0
останавливается;0.0;0.0;0.0;0.0;0.0;1.0
садится с ней рядом и перебивает ее;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.2857142857142857
она готова заплакать;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333
с тоской;0.0;0.0;0.0;0.5;0.5;0.0
понизив голос;0.0;0.0;0.0;0.5;0.0;0.0
потупив голову;0.0;0.0;0.0;0.5;0.0;0.0
не поднимая головы;0.0;0.0;0.0;0.3333333333333333;0.0;0.0
понемногу начинает плакать;0.0;0.3333333333333333;0.0;0.0;0.0;0.6666666666666666
при слове «икзамен» вилицкого слегка коробит;0.125;0.125;0.0;0.25;0.125;0.125
плачет;0.0;0.0;0.0;0.0;0.0;1.0
умоляющим голосом;0.5;0.0;0.0;0.5;0.0;0.0
сквозь слезы;0.0;0.0;0.0;0.5;0.5;0.0
маша всхлипывает;0.0;0.0;0.0;0.5;0.0;0.5
рыдая;0.0;0.0;0.0;0.0;0.0;0.0
с легкой досадой;0.3333333333333333;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0
он становится на колени;0.0;0.0;0.0;0.25;0.25;0.25
сквозь слезы;0.0;0.0;0.0;0.5;0.5;0.0
несколько резко;0.0;1.0;0.0;0.0;0.0;0.0
почти шепотом;0.0;1.0;0.0;0.0;0.0;0.0
маша все плачет;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333
сквозь слезы;0.0;0.0;0.0;0.5;0.5;0.0
она начинает громко рыдать;0.0;0.25;0.0;0.0;0.0;0.5
вскакивая;0.0;0.0;0.0;0.0;0.0;0.0
она все рыдает;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333
она рыдает;0.0;0.0;0.0;0.0;0.0;0.5
с досадой;0.0;0.0;0.0;0.5;0.5;0.0
отнимая вдруг платок от лица;0.0;0.2;0.0;0.4;0.2;0.0
с смущением и досадой указывая на дверь спальни;0.0;0.0;0.0;0.5;0.25;0.0
выпрямляясь;0.0;0.0;0.0;0.0;0.0;0.0
бежит вон;0.0;0.5;0.0;0.0;0.0;0.5
устремляясь вслед за ней;0.0;0.25;0.0;0.0;0.25;0.0
"он стоит некоторое время неподвижно, схватывает себя молча за голову; потом, опомнившись, идет к двери спальни, отворяет ее — и говорит с смущением и принужденно улыбаясь";0.03225806451612903;0.12903225806451613;0.0;0.16129032258064516;0.0967741935483871;0.16129032258064516
фонк и созомэнос входят. фонк спокоен и равнодушен, как будто ничего не слыхал… созомэнос красен и пучится от сдержанного смеха;0.13043478260869565;0.0;0.0;0.21739130434782608;0.043478260869565216;0.13043478260869565
